Country,discipline,Time_Interval,Papers
Tonga,Biology,2003-2007,0.95
Tonga,Biology,2013-2017,2.394444444444443
Tonga,Biomedical Research,1983-1987,0.166666666666666
Tonga,Biomedical Research,1988-1992,0.142857142857142
Tonga,Biomedical Research,1993-1997,0.35
Tonga,Biomedical Research,2003-2007,0.45
Tonga,Biomedical Research,2008-2012,0.8333333333333319
Tonga,Biomedical Research,2013-2017,0.36900311526479684
Tonga,Chemistry,1983-1987,0.2
Tonga,Clinical Medicine,1973-1977,1.5
Tonga,Clinical Medicine,1978-1982,2.25
Tonga,Clinical Medicine,1983-1987,2.3611111111111107
Tonga,Clinical Medicine,1988-1992,1.0
Tonga,Clinical Medicine,1993-1997,1.633333333333333
Tonga,Clinical Medicine,1998-2002,0.783333333333333
Tonga,Clinical Medicine,2003-2007,2.616666666666666
Tonga,Clinical Medicine,2008-2012,2.49285714285714
Tonga,Clinical Medicine,2013-2017,1.632687171807059
Tonga,Earth and Space,1988-1992,0.587301587301586
Tonga,Earth and Space,1993-1997,0.6111111111111109
Tonga,Earth and Space,1998-2002,0.125
Tonga,Earth and Space,2003-2007,0.1880341880341879
Tonga,Earth and Space,2008-2012,0.25
Tonga,Earth and Space,2013-2017,0.0934782608695652
Tonga,Engineering and Technology,1983-1987,2.0
Tonga,Health,1983-1987,0.333333333333333
Tonga,Health,2003-2007,0.583333333333333
Tonga,Health,2008-2012,1.226190476190475
Tonga,Health,2013-2017,1.976190476190475
Tonga,Humanities,1978-1982,1.0
Tonga,Professional Fields,2013-2017,0.642857142857142
Tonga,Psychology,2008-2012,0.333333333333333
Tonga,Psychology,2013-2017,0.25
Tonga,Social Sciences,1978-1982,1.0
Tonga,Social Sciences,1998-2002,1.0
Tonga,Social Sciences,2008-2012,0.7
Tonga,Social Sciences,2013-2017,0.5
Trinidad and Tobago,Arts,1993-1997,2.0
Trinidad and Tobago,Arts,1998-2002,1.0
Trinidad and Tobago,Arts,2008-2012,1.0
Trinidad and Tobago,Arts,2013-2017,1.4
Trinidad and Tobago,Biology,1973-1977,118.58333333333333
Trinidad and Tobago,Biology,1978-1982,103.5833333333332
Trinidad and Tobago,Biology,1983-1987,92.44999999999996
Trinidad and Tobago,Biology,1988-1992,97.31666666666655
Trinidad and Tobago,Biology,1993-1997,118.72424242424239
Trinidad and Tobago,Biology,1998-2002,90.78030303030289
Trinidad and Tobago,Biology,2003-2007,119.58333333333329
Trinidad and Tobago,Biology,2008-2012,87.08333333333324
Trinidad and Tobago,Biology,2013-2017,95.89365079365069
Trinidad and Tobago,Biomedical Research,1973-1977,3.5
Trinidad and Tobago,Biomedical Research,1978-1982,4.833333333333333
Trinidad and Tobago,Biomedical Research,1983-1987,4.8
Trinidad and Tobago,Biomedical Research,1988-1992,8.95
Trinidad and Tobago,Biomedical Research,1993-1997,25.166666666666664
Trinidad and Tobago,Biomedical Research,1998-2002,22.60833333333332
Trinidad and Tobago,Biomedical Research,2003-2007,32.02164502164501
Trinidad and Tobago,Biomedical Research,2008-2012,35.859606755934706
Trinidad and Tobago,Biomedical Research,2013-2017,39.136096589262245
Trinidad and Tobago,Chemistry,1973-1977,10.25
Trinidad and Tobago,Chemistry,1978-1982,11.83333333333333
Trinidad and Tobago,Chemistry,1983-1987,17.25
Trinidad and Tobago,Chemistry,1988-1992,18.5
Trinidad and Tobago,Chemistry,1993-1997,12.333333333333325
Trinidad and Tobago,Chemistry,1998-2002,19.583333333333307
Trinidad and Tobago,Chemistry,2003-2007,13.066666666666663
Trinidad and Tobago,Chemistry,2008-2012,17.499999999999982
Trinidad and Tobago,Chemistry,2013-2017,30.924999999999958
Trinidad and Tobago,Clinical Medicine,1973-1977,23.749999999999993
Trinidad and Tobago,Clinical Medicine,1978-1982,45.61666666666665
Trinidad and Tobago,Clinical Medicine,1983-1987,101.64999999999989
Trinidad and Tobago,Clinical Medicine,1988-1992,98.88333333333324
Trinidad and Tobago,Clinical Medicine,1993-1997,95.37177544677542
Trinidad and Tobago,Clinical Medicine,1998-2002,171.831385281385
Trinidad and Tobago,Clinical Medicine,2003-2007,175.2841991341989
Trinidad and Tobago,Clinical Medicine,2008-2012,221.60977443608982
Trinidad and Tobago,Clinical Medicine,2013-2017,145.64298168015534
Trinidad and Tobago,Earth and Space,1973-1977,2.25
Trinidad and Tobago,Earth and Space,1978-1982,14.75
Trinidad and Tobago,Earth and Space,1983-1987,18.833333333333332
Trinidad and Tobago,Earth and Space,1988-1992,11.999999999999998
Trinidad and Tobago,Earth and Space,1993-1997,13.666666666666663
Trinidad and Tobago,Earth and Space,1998-2002,15.48174603174602
Trinidad and Tobago,Earth and Space,2003-2007,32.776190476190436
Trinidad and Tobago,Earth and Space,2008-2012,41.58672438672434
Trinidad and Tobago,Earth and Space,2013-2017,47.0352723665223
Trinidad and Tobago,Engineering and Technology,1973-1977,14.5
Trinidad and Tobago,Engineering and Technology,1978-1982,33.5
Trinidad and Tobago,Engineering and Technology,1983-1987,53.66666666666666
Trinidad and Tobago,Engineering and Technology,1988-1992,28.999999999999996
Trinidad and Tobago,Engineering and Technology,1993-1997,29.16666666666665
Trinidad and Tobago,Engineering and Technology,1998-2002,32.16666666666665
Trinidad and Tobago,Engineering and Technology,2003-2007,53.533333333333275
Trinidad and Tobago,Engineering and Technology,2008-2012,59.81666666666661
Trinidad and Tobago,Engineering and Technology,2013-2017,53.34999999999998
Trinidad and Tobago,Health,1988-1992,4.75
Trinidad and Tobago,Health,1993-1997,2.833333333333333
Trinidad and Tobago,Health,1998-2002,8.95
Trinidad and Tobago,Health,2003-2007,9.391666666666653
Trinidad and Tobago,Health,2008-2012,17.6833333333333
Trinidad and Tobago,Health,2013-2017,21.157251082251076
Trinidad and Tobago,Humanities,1973-1977,12.083333333333334
Trinidad and Tobago,Humanities,1978-1982,10.0
Trinidad and Tobago,Humanities,1983-1987,14.333333333333332
Trinidad and Tobago,Humanities,1988-1992,14.0
Trinidad and Tobago,Humanities,1993-1997,16.5
Trinidad and Tobago,Humanities,1998-2002,5.0
Trinidad and Tobago,Humanities,2003-2007,5.0
Trinidad and Tobago,Humanities,2008-2012,16.33333333333333
Trinidad and Tobago,Humanities,2013-2017,8.66666666666666
Trinidad and Tobago,Mathematics,1973-1977,3.666666666666666
Trinidad and Tobago,Mathematics,1978-1982,14.0
Trinidad and Tobago,Mathematics,1983-1987,14.0
Trinidad and Tobago,Mathematics,1988-1992,7.333333333333333
Trinidad and Tobago,Mathematics,1993-1997,3.833333333333333
Trinidad and Tobago,Mathematics,1998-2002,4.0
Trinidad and Tobago,Mathematics,2003-2007,3.66666666666666
Trinidad and Tobago,Mathematics,2008-2012,4.866666666666664
Trinidad and Tobago,Mathematics,2013-2017,6.333333333333333
Trinidad and Tobago,Physics,1973-1977,7.0
Trinidad and Tobago,Physics,1978-1982,5.83333333333333
Trinidad and Tobago,Physics,1983-1987,15.5
Trinidad and Tobago,Physics,1988-1992,14.333333333333332
Trinidad and Tobago,Physics,1993-1997,15.5
Trinidad and Tobago,Physics,1998-2002,10.53333333333333
Trinidad and Tobago,Physics,2003-2007,10.0
Trinidad and Tobago,Physics,2008-2012,10.166666666666666
Trinidad and Tobago,Physics,2013-2017,11.011904761904752
Trinidad and Tobago,Professional Fields,1973-1977,3.0
Trinidad and Tobago,Professional Fields,1978-1982,3.0
Trinidad and Tobago,Professional Fields,1983-1987,6.0
Trinidad and Tobago,Professional Fields,1988-1992,9.0
Trinidad and Tobago,Professional Fields,1993-1997,9.083333333333334
Trinidad and Tobago,Professional Fields,1998-2002,11.83333333333333
Trinidad and Tobago,Professional Fields,2003-2007,17.616666666666664
Trinidad and Tobago,Professional Fields,2008-2012,35.16666666666666
Trinidad and Tobago,Professional Fields,2013-2017,34.86666666666663
Trinidad and Tobago,Psychology,1973-1977,1.0
Trinidad and Tobago,Psychology,1978-1982,3.0
Trinidad and Tobago,Psychology,1983-1987,0.333333333333333
Trinidad and Tobago,Psychology,1988-1992,1.0
Trinidad and Tobago,Psychology,1993-1997,0.45
Trinidad and Tobago,Psychology,1998-2002,1.333333333333333
Trinidad and Tobago,Psychology,2003-2007,1.1811594202898545
Trinidad and Tobago,Psychology,2008-2012,5.399999999999999
Trinidad and Tobago,Psychology,2013-2017,13.542857142857136
Trinidad and Tobago,Social Sciences,1973-1977,18.0
Trinidad and Tobago,Social Sciences,1978-1982,30.944444444444443
Trinidad and Tobago,Social Sciences,1983-1987,22.5
Trinidad and Tobago,Social Sciences,1988-1992,36.333333333333336
Trinidad and Tobago,Social Sciences,1993-1997,12.833333333333332
Trinidad and Tobago,Social Sciences,1998-2002,12.416666666666663
Trinidad and Tobago,Social Sciences,2003-2007,19.016666666666666
Trinidad and Tobago,Social Sciences,2008-2012,38.499999999999986
Trinidad and Tobago,Social Sciences,2013-2017,50.541666666666636
Tunisia,Arts,1973-1977,1.0
Tunisia,Arts,1978-1982,3.0
Tunisia,Arts,1983-1987,1.0
Tunisia,Arts,1998-2002,1.0
Tunisia,Arts,2003-2007,1.0
Tunisia,Arts,2008-2012,4.0
Tunisia,Arts,2013-2017,1.083333333333333
Tunisia,Biology,1973-1977,23.666666666666647
Tunisia,Biology,1978-1982,45.666666666666636
Tunisia,Biology,1983-1987,37.16666666666664
Tunisia,Biology,1988-1992,67.49999999999996
Tunisia,Biology,1993-1997,92.51666666666654
Tunisia,Biology,1998-2002,158.36666666666633
Tunisia,Biology,2003-2007,449.1251984126977
Tunisia,Biology,2008-2012,1451.9054854474603
Tunisia,Biology,2013-2017,1560.5337492274416
Tunisia,Biomedical Research,1973-1977,17.91666666666665
Tunisia,Biomedical Research,1978-1982,25.338095238095214
Tunisia,Biomedical Research,1983-1987,25.716666666666658
Tunisia,Biomedical Research,1988-1992,36.235256410256376
Tunisia,Biomedical Research,1993-1997,64.5441558441558
Tunisia,Biomedical Research,1998-2002,134.84642574201374
Tunisia,Biomedical Research,2003-2007,389.60278038954436
Tunisia,Biomedical Research,2008-2012,1115.4394439862153
Tunisia,Biomedical Research,2013-2017,1260.3736193205152
Tunisia,Chemistry,1973-1977,23.749999999999975
Tunisia,Chemistry,1978-1982,54.5833333333333
Tunisia,Chemistry,1983-1987,94.38333333333323
Tunisia,Chemistry,1988-1992,173.574242424242
Tunisia,Chemistry,1993-1997,194.38333333333313
Tunisia,Chemistry,1998-2002,330.13333333333264
Tunisia,Chemistry,2003-2007,576.6619047619037
Tunisia,Chemistry,2008-2012,823.4392857142841
Tunisia,Chemistry,2013-2017,1309.6198773448743
Tunisia,Clinical Medicine,1973-1977,48.76666666666664
Tunisia,Clinical Medicine,1978-1982,128.8785714285714
Tunisia,Clinical Medicine,1983-1987,234.30757575757568
Tunisia,Clinical Medicine,1988-1992,540.251473922902
Tunisia,Clinical Medicine,1993-1997,545.2396605024003
Tunisia,Clinical Medicine,1998-2002,628.6952707238992
Tunisia,Clinical Medicine,2003-2007,1393.9426105536331
Tunisia,Clinical Medicine,2008-2012,2482.3546424897795
Tunisia,Clinical Medicine,2013-2017,2256.4272842945597
Tunisia,Earth and Space,1973-1977,2.5
Tunisia,Earth and Space,1978-1982,4.916666666666666
Tunisia,Earth and Space,1983-1987,27.14999999999996
Tunisia,Earth and Space,1988-1992,28.54166666666664
Tunisia,Earth and Space,1993-1997,42.24285714285709
Tunisia,Earth and Space,1998-2002,84.3246031746031
Tunisia,Earth and Space,2003-2007,178.31093857832926
Tunisia,Earth and Space,2008-2012,576.5880292121662
Tunisia,Earth and Space,2013-2017,942.7674700204933
Tunisia,Engineering and Technology,1973-1977,2.0
Tunisia,Engineering and Technology,1978-1982,7.833333333333333
Tunisia,Engineering and Technology,1983-1987,21.16666666666666
Tunisia,Engineering and Technology,1988-1992,36.83333333333331
Tunisia,Engineering and Technology,1993-1997,97.78333333333325
Tunisia,Engineering and Technology,1998-2002,322.77619047618936
Tunisia,Engineering and Technology,2003-2007,843.7999999999979
Tunisia,Engineering and Technology,2008-2012,1570.3071428571407
Tunisia,Engineering and Technology,2013-2017,3063.8747113997047
Tunisia,Health,1973-1977,0.5
Tunisia,Health,1983-1987,2.0
Tunisia,Health,1988-1992,1.0
Tunisia,Health,1993-1997,2.0
Tunisia,Health,1998-2002,1.633333333333333
Tunisia,Health,2003-2007,5.56666666666666
Tunisia,Health,2008-2012,16.99563492063491
Tunisia,Health,2013-2017,65.872123469647
Tunisia,Humanities,1973-1977,3.0
Tunisia,Humanities,1978-1982,5.0
Tunisia,Humanities,1983-1987,8.0
Tunisia,Humanities,1988-1992,5.0
Tunisia,Humanities,1993-1997,7.0
Tunisia,Humanities,1998-2002,24.5
Tunisia,Humanities,2003-2007,24.0
Tunisia,Humanities,2008-2012,47.0
Tunisia,Humanities,2013-2017,31.749999999999996
Tunisia,Mathematics,1973-1977,20.0
Tunisia,Mathematics,1978-1982,25.0
Tunisia,Mathematics,1983-1987,52.16666666666666
Tunisia,Mathematics,1988-1992,51.94999999999996
Tunisia,Mathematics,1993-1997,60.183333333333316
Tunisia,Mathematics,1998-2002,236.78809523809505
Tunisia,Mathematics,2003-2007,396.5499999999994
Tunisia,Mathematics,2008-2012,713.4333333333325
Tunisia,Mathematics,2013-2017,965.1857142857102
Tunisia,Physics,1973-1977,12.83333333333332
Tunisia,Physics,1978-1982,30.94999999999998
Tunisia,Physics,1983-1987,52.14999999999995
Tunisia,Physics,1988-1992,64.44999999999987
Tunisia,Physics,1993-1997,120.47499999999977
Tunisia,Physics,1998-2002,257.52993197278823
Tunisia,Physics,2003-2007,439.8751082251069
Tunisia,Physics,2008-2012,651.2422183507534
Tunisia,Physics,2013-2017,1225.8422292612518
Tunisia,Professional Fields,1973-1977,1.333333333333333
Tunisia,Professional Fields,1978-1982,2.0
Tunisia,Professional Fields,1983-1987,2.666666666666666
Tunisia,Professional Fields,1988-1992,1.0
Tunisia,Professional Fields,1993-1997,7.6666666666666625
Tunisia,Professional Fields,1998-2002,8.333333333333329
Tunisia,Professional Fields,2003-2007,20.3333333333333
Tunisia,Professional Fields,2008-2012,75.58333333333314
Tunisia,Professional Fields,2013-2017,110.03611111111069
Tunisia,Psychology,1978-1982,2.33333333333333
Tunisia,Psychology,1983-1987,2.0
Tunisia,Psychology,1993-1997,1.111111111111111
Tunisia,Psychology,1998-2002,0.583333333333333
Tunisia,Psychology,2003-2007,1.166666666666666
Tunisia,Psychology,2008-2012,9.944444444444427
Tunisia,Psychology,2013-2017,26.243668831168804
Tunisia,Social Sciences,1973-1977,6.0
Tunisia,Social Sciences,1978-1982,15.5
Tunisia,Social Sciences,1983-1987,8.166666666666663
Tunisia,Social Sciences,1988-1992,8.916666666666663
Tunisia,Social Sciences,1993-1997,6.309523809523808
Tunisia,Social Sciences,1998-2002,14.45833333333333
Tunisia,Social Sciences,2003-2007,27.13333333333332
Tunisia,Social Sciences,2008-2012,106.30119047619029
Tunisia,Social Sciences,2013-2017,206.7234487734483
Turkey,Arts,1973-1977,1.0
Turkey,Arts,1978-1982,2.0
Turkey,Arts,1983-1987,6.0
Turkey,Arts,1988-1992,6.5
Turkey,Arts,1993-1997,5.0
Turkey,Arts,1998-2002,22.33333333333333
Turkey,Arts,2003-2007,54.75
Turkey,Arts,2008-2012,227.83333333333331
Turkey,Arts,2013-2017,318.34999999999957
Turkey,Biology,1973-1977,69.16666666666666
Turkey,Biology,1978-1982,102.16666666666643
Turkey,Biology,1983-1987,140.1499999999998
Turkey,Biology,1988-1992,246.533333333333
Turkey,Biology,1993-1997,516.754761904761
Turkey,Biology,1998-2002,1370.8499999999967
Turkey,Biology,2003-2007,4670.715010398093
Turkey,Biology,2008-2012,8245.669540552803
Turkey,Biology,2013-2017,8865.543836023986
Turkey,Biomedical Research,1973-1977,101.28333333333332
Turkey,Biomedical Research,1978-1982,86.94999999999997
Turkey,Biomedical Research,1983-1987,148.23333333333323
Turkey,Biomedical Research,1988-1992,246.85490523968767
Turkey,Biomedical Research,1993-1997,693.4568780892303
Turkey,Biomedical Research,1998-2002,1495.1723861141684
Turkey,Biomedical Research,2003-2007,3710.1729885054383
Turkey,Biomedical Research,2008-2012,6699.247578696585
Turkey,Biomedical Research,2013-2017,8191.367169754871
Turkey,Chemistry,1973-1977,64.74999999999999
Turkey,Chemistry,1978-1982,113.86666666666665
Turkey,Chemistry,1983-1987,326.08333333333303
Turkey,Chemistry,1988-1992,650.149999999999
Turkey,Chemistry,1993-1997,1537.9666666666637
Turkey,Chemistry,1998-2002,2831.526190476181
Turkey,Chemistry,2003-2007,5997.016666666648
Turkey,Chemistry,2008-2012,7836.383564066637
Turkey,Chemistry,2013-2017,8427.908336494931
Turkey,Clinical Medicine,1973-1977,272.9095238095237
Turkey,Clinical Medicine,1978-1982,372.29285714285703
Turkey,Clinical Medicine,1983-1987,678.942857142857
Turkey,Clinical Medicine,1988-1992,1989.9250933706796
Turkey,Clinical Medicine,1993-1997,5513.704426764829
Turkey,Clinical Medicine,1998-2002,13531.498981954075
Turkey,Clinical Medicine,2003-2007,30197.90214215018
Turkey,Clinical Medicine,2008-2012,41713.68207470885
Turkey,Clinical Medicine,2013-2017,47351.42858011106
Turkey,Earth and Space,1973-1977,32.33333333333332
Turkey,Earth and Space,1978-1982,89.81666666666665
Turkey,Earth and Space,1983-1987,156.23809523809499
Turkey,Earth and Space,1988-1992,308.20659983291506
Turkey,Earth and Space,1993-1997,653.8883116883105
Turkey,Earth and Space,1998-2002,1325.116059757232
Turkey,Earth and Space,2003-2007,3143.7802810103735
Turkey,Earth and Space,2008-2012,4686.995238963259
Turkey,Earth and Space,2013-2017,6290.287994937096
Turkey,Engineering and Technology,1973-1977,176.58333333333323
Turkey,Engineering and Technology,1978-1982,262.6666666666666
Turkey,Engineering and Technology,1983-1987,327.83333333333303
Turkey,Engineering and Technology,1988-1992,687.0833333333323
Turkey,Engineering and Technology,1993-1997,1689.1214285714254
Turkey,Engineering and Technology,1998-2002,3593.0282106782015
Turkey,Engineering and Technology,2003-2007,9359.349487500782
Turkey,Engineering and Technology,2008-2012,15666.357865350761
Turkey,Engineering and Technology,2013-2017,21100.027417083722
Turkey,Health,1973-1977,1.0
Turkey,Health,1978-1982,2.0
Turkey,Health,1983-1987,3.0
Turkey,Health,1988-1992,10.166666666666666
Turkey,Health,1993-1997,17.5
Turkey,Health,1998-2002,107.29999999999993
Turkey,Health,2003-2007,578.1666666666662
Turkey,Health,2008-2012,1642.9337828837772
Turkey,Health,2013-2017,2465.888633871433
Turkey,Humanities,1973-1977,2.0
Turkey,Humanities,1978-1982,17.0
Turkey,Humanities,1983-1987,12.5
Turkey,Humanities,1988-1992,18.0
Turkey,Humanities,1993-1997,30.83333333333333
Turkey,Humanities,1998-2002,78.41666666666666
Turkey,Humanities,2003-2007,174.16666666666663
Turkey,Humanities,2008-2012,683.096703296703
Turkey,Humanities,2013-2017,628.1174603174596
Turkey,Mathematics,1973-1977,35.166666666666664
Turkey,Mathematics,1978-1982,52.666666666666664
Turkey,Mathematics,1983-1987,66.11666666666666
Turkey,Mathematics,1988-1992,117.7499999999999
Turkey,Mathematics,1993-1997,220.66666666666634
Turkey,Mathematics,1998-2002,475.59285714285653
Turkey,Mathematics,2003-2007,1617.4619047619008
Turkey,Mathematics,2008-2012,3343.7325396825327
Turkey,Mathematics,2013-2017,4516.344841269835
Turkey,Physics,1973-1977,122.33333333333331
Turkey,Physics,1978-1982,167.86666666666656
Turkey,Physics,1983-1987,237.58333333333312
Turkey,Physics,1988-1992,364.116666666666
Turkey,Physics,1993-1997,893.1351579300313
Turkey,Physics,1998-2002,1775.85656474709
Turkey,Physics,2003-2007,3757.9418402329406
Turkey,Physics,2008-2012,4777.944988821633
Turkey,Physics,2013-2017,6718.616467352873
Turkey,Professional Fields,1973-1977,12.49999999999999
Turkey,Professional Fields,1978-1982,11.83333333333332
Turkey,Professional Fields,1983-1987,27.58333333333333
Turkey,Professional Fields,1988-1992,55.16666666666656
Turkey,Professional Fields,1993-1997,113.56666666666644
Turkey,Professional Fields,1998-2002,209.0717948717945
Turkey,Professional Fields,2003-2007,792.7852646321664
Turkey,Professional Fields,2008-2012,4100.883664026885
Turkey,Professional Fields,2013-2017,3873.9864270969106
Turkey,Psychology,1973-1977,10.33333333333333
Turkey,Psychology,1978-1982,12.83333333333333
Turkey,Psychology,1983-1987,13.547619047619047
Turkey,Psychology,1988-1992,37.75
Turkey,Psychology,1993-1997,85.18333333333331
Turkey,Psychology,1998-2002,167.8228354978354
Turkey,Psychology,2003-2007,396.4539485359357
Turkey,Psychology,2008-2012,670.7925354458978
Turkey,Psychology,2013-2017,883.0143303248249
Turkey,Social Sciences,1973-1977,37.49999999999999
Turkey,Social Sciences,1978-1982,57.166666666666664
Turkey,Social Sciences,1983-1987,50.166666666666664
Turkey,Social Sciences,1988-1992,92.36666666666662
Turkey,Social Sciences,1993-1997,176.7364468864467
Turkey,Social Sciences,1998-2002,392.07499999999965
Turkey,Social Sciences,2003-2007,962.466666666665
Turkey,Social Sciences,2008-2012,3112.9343767343694
Turkey,Social Sciences,2013-2017,4120.2896333977105
Turkmenistan,Biology,1988-1992,1.0
Turkmenistan,Biology,1993-1997,18.0
Turkmenistan,Biology,1998-2002,4.866666666666666
Turkmenistan,Biology,2003-2007,2.999999999999999
Turkmenistan,Biology,2008-2012,1.166666666666666
Turkmenistan,Biology,2013-2017,1.333333333333333
Turkmenistan,Biomedical Research,1988-1992,2.5
Turkmenistan,Biomedical Research,1993-1997,4.666666666666666
Turkmenistan,Biomedical Research,1998-2002,0.583333333333333
Turkmenistan,Biomedical Research,2003-2007,0.166666666666666
Turkmenistan,Biomedical Research,2008-2012,0.266666666666666
Turkmenistan,Biomedical Research,2013-2017,0.75
Turkmenistan,Chemistry,1988-1992,3.333333333333333
Turkmenistan,Chemistry,1993-1997,7.9999999999999964
Turkmenistan,Chemistry,1998-2002,0.5
Turkmenistan,Chemistry,2003-2007,0.5
Turkmenistan,Chemistry,2013-2017,0.2
Turkmenistan,Clinical Medicine,1988-1992,1.25
Turkmenistan,Clinical Medicine,1993-1997,7.0
Turkmenistan,Clinical Medicine,1998-2002,5.033333333333333
Turkmenistan,Clinical Medicine,2008-2012,2.0
Turkmenistan,Clinical Medicine,2013-2017,1.666666666666666
Turkmenistan,Earth and Space,1988-1992,3.0
Turkmenistan,Earth and Space,1993-1997,7.083333333333332
Turkmenistan,Earth and Space,1998-2002,2.193650793650792
Turkmenistan,Earth and Space,2003-2007,1.466666666666666
Turkmenistan,Earth and Space,2008-2012,1.452380952380952
Turkmenistan,Earth and Space,2013-2017,4.235714285714283
Turkmenistan,Engineering and Technology,1998-2002,1.333333333333333
Turkmenistan,Engineering and Technology,2003-2007,0.666666666666666
Turkmenistan,Engineering and Technology,2008-2012,4.2
Turkmenistan,Engineering and Technology,2013-2017,4.624999999999999
Turkmenistan,Humanities,2013-2017,1.0
Turkmenistan,Mathematics,1993-1997,5.5
Turkmenistan,Mathematics,1998-2002,0.75
Turkmenistan,Mathematics,2003-2007,4.4166666666666625
Turkmenistan,Mathematics,2008-2012,14.166666666666663
Turkmenistan,Mathematics,2013-2017,14.166666666666643
Turkmenistan,Physics,1988-1992,0.5
Turkmenistan,Physics,1993-1997,11.333333333333332
Turkmenistan,Physics,1998-2002,3.499999999999998
Turkmenistan,Physics,2003-2007,3.25
Turkmenistan,Physics,2008-2012,1.5333333333333319
Turkmenistan,Physics,2013-2017,1.333333333333333
Turkmenistan,Psychology,1998-2002,1.0
Turkmenistan,Social Sciences,1993-1997,0.142857142857142
Turkmenistan,Social Sciences,1998-2002,0.5
Turkmenistan,Social Sciences,2003-2007,0.5
Turkmenistan,Social Sciences,2008-2012,0.333333333333333
Tuvalu,Biology,1998-2002,1.0
Tuvalu,Biology,2003-2007,0.333333333333333
Tuvalu,Biology,2013-2017,0.7
Tuvalu,Clinical Medicine,1978-1982,0.5
Tuvalu,Clinical Medicine,1988-1992,3.0
Tuvalu,Clinical Medicine,1993-1997,1.0
Tuvalu,Clinical Medicine,2003-2007,0.25
Tuvalu,Clinical Medicine,2008-2012,0.0666666666666666
Tuvalu,Clinical Medicine,2013-2017,0.35
Tuvalu,Earth and Space,2013-2017,0.8434782608695652
Tuvalu,Engineering and Technology,1998-2002,1.0
Uganda,Arts,2008-2012,2.5
Uganda,Arts,2013-2017,2.933333333333333
Uganda,Biology,1973-1977,81.08333333333331
Uganda,Biology,1978-1982,50.44999999999999
Uganda,Biology,1983-1987,54.08333333333333
Uganda,Biology,1988-1992,57.41666666666665
Uganda,Biology,1993-1997,72.17916666666662
Uganda,Biology,1998-2002,130.49906015037584
Uganda,Biology,2003-2007,221.47272727272704
Uganda,Biology,2008-2012,223.68096041597124
Uganda,Biology,2013-2017,216.71170305507954
Uganda,Biomedical Research,1973-1977,32.266666666666666
Uganda,Biomedical Research,1978-1982,7.96190476190476
Uganda,Biomedical Research,1983-1987,9.083333333333332
Uganda,Biomedical Research,1988-1992,2.416666666666666
Uganda,Biomedical Research,1993-1997,10.494810744810724
Uganda,Biomedical Research,1998-2002,31.288070263070217
Uganda,Biomedical Research,2003-2007,50.745741186917556
Uganda,Biomedical Research,2008-2012,171.20680689543772
Uganda,Biomedical Research,2013-2017,289.22365685400666
Uganda,Chemistry,1973-1977,11.49999999999999
Uganda,Chemistry,1978-1982,13.5
Uganda,Chemistry,1983-1987,5.35
Uganda,Chemistry,1988-1992,5.098484848484844
Uganda,Chemistry,1993-1997,1.5
Uganda,Chemistry,1998-2002,0.2
Uganda,Chemistry,2003-2007,2.033333333333333
Uganda,Chemistry,2008-2012,6.216666666666663
Uganda,Chemistry,2013-2017,6.126190476190472
Uganda,Clinical Medicine,1973-1977,205.73333333333306
Uganda,Clinical Medicine,1978-1982,83.48333333333332
Uganda,Clinical Medicine,1983-1987,48.324242424242414
Uganda,Clinical Medicine,1988-1992,63.308333333333294
Uganda,Clinical Medicine,1993-1997,156.24371325192183
Uganda,Clinical Medicine,1998-2002,220.7801770459549
Uganda,Clinical Medicine,2003-2007,312.22655359691987
Uganda,Clinical Medicine,2008-2012,648.9343797004597
Uganda,Clinical Medicine,2013-2017,929.770312384517
Uganda,Earth and Space,1973-1977,1.0
Uganda,Earth and Space,1978-1982,3.5
Uganda,Earth and Space,1983-1987,4.5
Uganda,Earth and Space,1988-1992,3.0
Uganda,Earth and Space,1993-1997,8.726190476190471
Uganda,Earth and Space,1998-2002,13.376190476190462
Uganda,Earth and Space,2003-2007,32.524999999999956
Uganda,Earth and Space,2008-2012,50.926821789321735
Uganda,Earth and Space,2013-2017,90.95622597741217
Uganda,Engineering and Technology,1973-1977,1.0
Uganda,Engineering and Technology,1993-1997,2.5
Uganda,Engineering and Technology,1998-2002,5.5
Uganda,Engineering and Technology,2003-2007,14.741666666666664
Uganda,Engineering and Technology,2008-2012,20.844444444444434
Uganda,Engineering and Technology,2013-2017,45.31984126984119
Uganda,Health,1973-1977,3.0
Uganda,Health,1983-1987,2.0
Uganda,Health,1988-1992,5.5
Uganda,Health,1993-1997,13.26666666666665
Uganda,Health,1998-2002,34.89999999999997
Uganda,Health,2003-2007,48.290443298531464
Uganda,Health,2008-2012,159.24923638453012
Uganda,Health,2013-2017,297.96874697527494
Uganda,Humanities,1973-1977,1.25
Uganda,Humanities,1978-1982,1.0
Uganda,Humanities,1983-1987,1.0
Uganda,Humanities,1993-1997,4.0
Uganda,Humanities,1998-2002,3.0
Uganda,Humanities,2003-2007,1.5
Uganda,Humanities,2008-2012,11.233333333333329
Uganda,Humanities,2013-2017,11.583333333333332
Uganda,Mathematics,1973-1977,0.5
Uganda,Mathematics,1978-1982,2.0
Uganda,Mathematics,1983-1987,2.333333333333333
Uganda,Mathematics,1993-1997,1.0
Uganda,Mathematics,1998-2002,1.5
Uganda,Mathematics,2003-2007,4.0
